AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
9.06E+11,Spanish--EL TRABAJO DECENTE EN LA REGIÃƒâ€œN ANDINA--translation--DECENT WORK IN THE ANDEAN REGION,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16020,Employment policy and administrative management,16020.01|16020.06,"Employment policy and administrative management, activity unspecified or does not fit elsewhere in group|Occupational safety and health",,EL TRABAJO DECENTE EN LA REGIÃƒâ€œN ANDINA--beneficiary--POBLACIÃƒâ€œN EN GENERAL,COL13,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Programa Nacional de Escuelas Taller--translation--Programme national de schools workshop,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,111|160|410,"Education, level unspecified|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|GENERAL ENVIRONMENTAL PROTECTION",16020,Employment policy and administrative management,16020.02|16020.05|16010.05|41040.01|16010.07|11120.06,"Employment policy and planning|Employment support programs|Support for vulnerable groups|All site preservation activities|Culture and recreation|Colloquia, seminars, lectures, etc.",,"Contribuir a la consolidaciÃƒÂ³n de la polÃƒÂ­tica pÃƒÂºblica de empleo e inserciÃƒÂ³n laboral de los jÃƒÂ³venes vulnerables en el ÃƒÂ¡mbito del patrimonio cultural--beneficiary--JÃƒâ€œVENES, INSTITUCIONES",COL130,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Observatorio de Conflictos Socio-Laborales--translation--Conflicts Socio-labor Observatory,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220|160,COMMUNICATIONS|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16020,Employment policy and administrative management,16020.03|16020.01|22040.02,"Labor law and labor unions|Employment policy and administrative management, activity unspecified or does not fit elsewhere in group|Computers ",,Fortalecer el funcionamiento del Observatorio de Conflictos Socio-Laborales mediante el desarrollo de un software que permitirÃƒÂ¡ anticipar y prevenir conflictos laborales--beneficiary--POBLACIÃƒâ€œN EN GENERAL,COL445,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Reforzar en Colombia el respeto del derecho humano a fundar y afiliarse a un sindicato en cuatro de seis sectores econÃƒÂ³micos (agroindustria, industria, salud, comercio, instituciones pÃƒÂºblicas, y telecomunicaciones)--translation--In Colombia strengthen the respect for the human right to establish and join a Trade Union in four of six economic sectors (agribusiness, industry, health, Commerce, public institutions, and telecommunications)",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220|121|160|311|321,"COMMUNICATIONS|Health, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|Agriculture|Industry",16020,Employment policy and administrative management,16020.03|22020.01|32110.01|12110.01|31105.01|16020.06,"Labor law and labor unions|Telecommunication, activity unspecified or does not fit elsewhere in group|Industrial policy and administrative management, activities unspecified or does not fit elsewhere in group|Health policy and administrative management, activity unspecified or does not fit elsewhere in group|Agriculture, activity unspecified or does not fit under any other applicable codes|Occupational safety and health",,"Contribuir a la reducciÃƒÂ³n del dÃƒÂ©ficit de trabajo decente en cuatro de seis sectores econÃƒÂ³micos (agroindustria, industria, salud, comercio, instituciones pÃƒÂºblicas, y telecomunicaciones) en Colombia, mediante el fortalecimiento de sus organizaciones sindicales y del mejoramiento de su capacidad de intervenciÃƒÂ³n en la vida pÃƒÂºblica.--beneficiary--ORGANIZACIONES SOCIALES, POBLACIÃƒâ€œN EN GENERAL",COL264,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto de Fortalecimiento Sindical II--translation--Project to strengthen trade union II,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160|331,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|Trade policy and regulations,16020,Employment policy and administrative management,16020.03|33105.01,"Labor law and labor unions|Trade policy and regulations, activity unspecified (includes trade and trade promotion activities) or does not fit under any other applicable codes",,El Proyecto tiene el objetivo de promover una cultura de respeto frente a los derechos laborales en Colombia.--beneficiary--ORGANIZACIONES SOCIALES,COL23,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Mejoramiento de los ingresos de la AsociaciÃƒÂ³n de Desplazados Dos de Mayo, ADOM.--translation--Improvement of the income of the Association of displaced two of Mayo, ADOM.",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16020,Employment policy and administrative management,16020.05|16010.05,Employment support programs|Support for vulnerable groups,,Elevar los ingresos de la comunidad de afiliados a la AsociaciÃƒÂ³n con el fin de facilitar su desarrollo econÃƒÂ³mico y social.--beneficiary--AFROCOLOMBIANOS,COL520,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Mejoramiento de los ingresos en los teritorios indÃƒÂ­genas en el Vichada.--translation--Improvement of incomes in the indigenous territories in Vichada.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160|321,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|Industry,32140,Cottage industries and handicraft,16020.05|16010.05|32140.01,"Employment support programs|Support for vulnerable groups|Cottage industries and handicraft, activities",,"Apoyar las comunidades indÃƒÂ­genas de SikuanÃƒÂ­, Amorua y Pianoa para aumentar la produccion artesanal y mejorar sus ingresos.--beneficiary--INDIGENAS",COL485,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Abre tus Ojos--translation--Open your eyes,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",16010,Social/ welfare services,16020.07|15150.07|16010.05,Combating child labor|Human rights|Support for vulnerable groups,,"La pertinencia de esta acciÃƒÂ³n frente a la necesidad de intervenciÃƒÂ³n, se justifica en lo establecido por la constituciÃƒÂ³n polÃƒÂ­tica del Estado colombiano, la cual advierte, que los niÃƒÂ±os serÃƒÂ¡n protegidos contra toda forma de explotaciÃƒÂ³n laboral o econÃƒÂ³mica y trabajos riesgosos y que sus derechos son prevalentes ante los demÃƒÂ¡s derechos ; siendo consecuentes con la pretensiÃƒÂ³n de la polÃƒÂ­tica nacional, la cual espera y se ve obligada responder a las necesidades que enfrenta la poblaciÃƒÂ³n infantil; en un paÃƒÂ­s con las dificultades propias de una naciÃƒÂ³n en desarrollo, en la que, segÃƒÂºn cifras oficiales, 20 millones de personas viven en condiciÃƒÂ³n de pobreza y de estos el 18% se encuentran en condiciÃƒÂ³n de indigencia, contexto en cual las familias, nÃƒÂºcleos en los cuales se desenvuelven y desarrollan lo mÃƒÂ¡s preciado de la sociedad: la niÃƒÂ±ez, se ven debilitados.--beneficiary--INFANCIA Y ADOLESCENCIA",COL504,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto para la construcciÃƒÂ³n de un centro comunitario para campesinos en Pensilvania.--translation--Project for the construction of a downtown community for farmers in Pennsylvania.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160|311,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|Agriculture,16030,Housing policy and administrative management,16030.01|31191.01,"Housing policy and administrative management, activity unspecified or does not fit elsewhere in group|Agricultural services ",,"Fortalecer los procesos de convivencia entre los habitantes de Pensilvania--beneficiary--POBLACIÃƒâ€œN EN GENERAL, CAMPESINOS",COL47,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--CIUDADES INTERMEDIAS Y SOSTENIBLES EN BRASIL Y COLOMBIA: HACIA LA DEFINICIÃƒâ€œN DE ESTRATEGIAS COMPARTIDAS PARA EL DESARROLLO DE UN HABITAT SOCIAL EN EQUILIBRIO CON EL TERRITORIO.--translation--CITIES INTERMEDIATE AND SUSTAINABLE IN BRAZIL AND COLOMBIA: TOWARDS THE DEFINITION OF STRATEGIES SHARED TO THE DEVELOPMENT OF A HABITAT SOCIAL IN BALANCE WITH THE TERRITORY.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,430|160|410,Multisector|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|GENERAL ENVIRONMENTAL PROTECTION,41005,"General environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes",16030.01|41005.01|43010.01,"Housing policy and administrative management, activity unspecified or does not fit elsewhere in group|General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|All unspecified multisector aid activities",,Identificar procesos de gestiÃƒÂ³n integral en vivienda y espacio publico a nivel de tecnologÃƒÂ­as y metodologÃƒÂ­as de uso adecuado de materiales de construcciÃƒÂ³n que sea ambientemente y socialmente sostenible.--benefciary,COL587,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto para la construcciÃƒÂ³n de un hogar para primera infacia en CajibÃƒÂ­o--translation--Project for the construction of a home for first children in CajibÃƒÂ­_o,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16030.02|16010.05,"Housing sector policy, planning and programmes|Support for vulnerable groups",,'Contribuir al desarrollo integral de la poblaciÃƒÂ³n infantil en Colombia (apoyo a la estrategia Nacional para la primera infancia ''De Cero a Siempre'')--beneficiary--INFANCIA Y ADOLESCENCIA',COL144,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Sistema de SupervisiÃƒÂ³n y Control Avanzado (ISAAC) para la Red de Transporte de Colombia--translation--System of monitoring and Control Advanced (ISAAC) for Colombia's transport network,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,210|230,TRANSPORT AND STORAGE|ENERGY GENERATION AND SUPPLY,43010,Multisector aid,21010.01|23010.01,"Transport and storage, activity unspecified or does not fit elsewhere in group|Energy policy and administrative management, activity unspecified or does not fit elsewhere in group",,"Perfeccionar el diseÃƒÂ±o conceptual de un sistema de mediciÃƒÂ³n de ÃƒÂ¡rea extensa (WAMS) para la red elÃƒÂ©ctrica de Colombia y definir una hoja de ruta para su implementaciÃƒÂ³n, para mejorar la capacidad de seguimiento y control de la red elÃƒÂ©ctrica nacional en Colombia.--beneficiary--POBLACIÃƒâ€œN EN GENERAL",COL292,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--PROGRAMA DE SEGURIDAD VIAL FASE II--translation--PROGRAM OF SAFETY ROAD PHASE II,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,210,TRANSPORT AND STORAGE,21020,Road transport,21010.02|21020.01|21081.01,"Transport sector policy, planning and programs|Road transport, activity unspecified or does not fit elsewhere in group|All transport education/training activities",,"Continuar con el apoyo a paÃƒÂ­ses miembros de la RegiÃƒÂ³n en sus polÃƒÂ­ticas, planes y estrategias de Seguridad Vial mediante realizaciÃƒÂ³n de estudios, financiaciÃƒÂ³n de acciones, procesos de capacitaciÃƒÂ³n y promociÃƒÂ³n del Plan de CORPORACION ANDINA DE FOMENTO - CAF.--benefciary",COL654,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto para al construcciÃƒÂ³n de un puente colgante en la Vereda Monterrey de SimitÃƒÂ­.--translation--Project for to the construction of a bridge hanging in the Vereda Monterrey of Simiti.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152|210,"Conflict prevention and resolution, peace and security|TRANSPORT AND STORAGE",21020,Road transport,21020.02|15210.01,"Road infrastructure, road vehicles|Security system management and reform, activity unspecified or does not fit elsewhere in group",,Garantizar las condiciones de seguridad para el desplazamiento de los habitantes de la Vereda Monterrey de SimitÃƒÂ­--benefciary,COL649,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto para el mejoramiento de la vÃƒÂ­a en las veredas Sabana de Buenavista a San Lorenzo en Aguachica.--translation--Project for the improvement of the road in the Sabana de Buenavista sidewalks to San Lorenzo in Aguachica.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,210|160,TRANSPORT AND STORAGE|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,21020,Road transport,21020.02|16010.01,"Road infrastructure, road vehicles|Social/welfare services, activity unspecified or does not fit elsewhere in this group",,Mejorar las condiciones sociales de los habitantes de los corregimientos de Sabana de Buenavista y el caserÃƒÂ­o de San Lorenzo--benefciary,COL650,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--AMERICAS LatinoamÃƒÂ©rica-Europa CooperaciÃƒÂ³n en TIC en estrategias avanzadas.--translation--AMERICAS Latinoamerica-europa cooperation on ICT in advanced strategies.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220,COMMUNICATIONS,22040,Information and communication technology (ICT),22010.02|22040.01,"Communications sector policy, planning and programs|Information and communication technology (ICT), activity unspecified or does not fit elsewhere in group",,"Aspira a apoyar el desarrollo sostenible de diÃƒÂ¡logos sobre polÃƒÂ­ticas de TIC y el fomento de las TIC (cooperaciÃƒÂ³n en I + D) entre los paÃƒÂ­ses socios de la UE y estratÃƒÂ©gico en AmÃƒÂ©rica Latina, al permitir nuevas sinergias y la colaboraciÃƒÂ³n efectiva a travÃƒÂ©s de los responsables polÃƒÂ­ticos, investigadores y redes de partes interesadas clave en las TIC y la cooperaciÃƒÂ³n internacional.--beneficiary--INSTITUCIONES, ORGANIZACIONES SOCIALES",COL313,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Servicios e innovaciÃƒÂ³n en el operador postal--translation--Services and innovation in the postal operator,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220|240,COMMUNICATIONS|BANKING AND FINANCIAL SERVICES,24000,"Banking and financial services, combinations of activities",22010.04|24040.02|24040.03,Postal services development|Micro-credit operations|Savings and credit co-operatives,,"Ofrecer asistencia tÃƒÂ©cnica para mejorar y ampliar las operaciones de transferencia internacional de dinero, ahorro y micro-crÃƒÂ©dito--beneficiary--POBLACIÃƒâ€œN EN GENERAL",COL349,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Desarrollo de micro tareas en modalidad teleservicios para personas con discapacidad en las regiones de Santander y Valle--translation--Development of micro tasks in modality Teleservices for people with disabilities in the regions of Santander and Valley,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220|160,COMMUNICATIONS|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16020,Employment policy and administrative management,22020.01|16020.05|16010.05,"Telecommunication, activity unspecified or does not fit elsewhere in group|Employment support programs|Support for vulnerable groups",,"Potenciar el acercamiento de las personas con discapacidad al mercado laboral, especialmente en relaciÃƒÂ³n con aquellas actividades que pueden prestarse de forma telemÃƒÂ¡tica incorporando a personas con discapacidad al empleo en forma de autoempleados--beneficiary--PERSONAS CON DISCAPACIDAD",COL10,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--CreaciÃƒÂ³n de una Plataforma TecnolÃƒÂ³gica y de Servicios de TelefonÃƒÂ­a MÃƒÂ³vil Sostenibles para ampliar el alcance y la efectividad de la intervenciones agrÃƒÂ­colas para los Pobres Rurales--translation--Creation of a platform technology and of services of telephony mobile sustainable to expand the reach and the effectiveness of the interventions agricultural for them poor rural,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220|311|321,COMMUNICATIONS|Agriculture|Industry,31120,Agricultural development,22020.02|31110.01|22020.01|31120.03|32182.01|31181.01,"Telephone networks|Agricultural policy and administrative management, activity unspecified or does not fit elsewhere in group|Telecommunication, activity unspecified or does not fit elsewhere in group|Farm development|All technological research and development activities|Formal education/training, Agriculture",,"Construir una plataforma tecnolÃƒÂ³gica dirigida a mejorar los medios de subsistencia de pequeÃƒÂ±os agricultores reduciendo las fallas e ineficiencias en el manejo de informaciÃƒÂ³n acerca de sus perfiles, sus necesidades de capacitaciÃƒÂ³n y de asistencia tÃƒÂ©cnica, y de los servicios proporcionados por organizaciones en apoyo de los pobres--beneficiary--CAMPESINOS",COL457,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--FormaciÃƒÂ³n de docentes mediante entornos virtuales para la educaciÃƒÂ³n parental. PCI 2011--translation--Training of teachers through environments virtual for the education parental. PCI 2011,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220|111,"COMMUNICATIONS|Education, level unspecified",11130,Teacher training,22040.01|11130.01,"Information and communication technology (ICT), activity unspecified or does not fit elsewhere in group|Teacher training, level unspecified, activities",,FormaciÃƒÂ³n de docentes mediante entornos virtuales para la educaciÃƒÂ³n parental. PCI 2011--beneficiary--POBLACIÃƒâ€œN EN GENERAL,COL141,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--FORTALECIMIENTO DE LOS SISTEMAS DE INFORMACIÃƒâ€œN AMBIENTAL SECTORIALES--translation--STRENGTHENING OF SECTORAL ENVIRONMENTAL INFORMATION SYSTEMS,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,220|410,COMMUNICATIONS|GENERAL ENVIRONMENTAL PROTECTION,41020,Biosphere protection,22040.01|41010.01|41020.02,"Information and communication technology (ICT), activity unspecified or does not fit elsewhere in group|Environmental policy and administrative management, activity unspecified or does not fit elsewhere in group|Air pollution control",,"Conoce ry adpartar las experiencias de mÃƒÂ©xico en materia de implementaciÃƒÂ³n del REgistro de Emisiones y Transferencia de Contaminantes - RECT y de la CÃƒÂ©dula de OperaciÃƒÂ³n Anual - COA a nivel sectorial con el fin de apartir de sus lecciones aprendidas fortalecer la implementaciÃƒÂ³n del Subsistema de InformaciÃƒÂ³n de uso de recursos - SIURy el Registro Ambiental - RUA reglamentados por las Resoluciones 0941 de 2009 y 1023 de 2010 del Ministerio de Ambiente, Vivienda y DEsarrollo Territorial en Colombia.--benefciary",COL617,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
